UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
4112,Stewart,Z,Craig,male,HR Assistant,Human Resources,15/09/2008,,60823
4113,Myers,Z,Dorothy,other,Social Media Specialist,Marketing,02/10/2010,,175032
4114,Michael,V,Jill,male,Controller,Finance,10/10/2005,,151549
4115,Davis,D,Michael,male,Manufacturing Technician,Production,26/10/2005,21/10/2009,220929
4116,Foster,W,Ann,female,Finance Director,Finance,03/04/2008,,47266
4117,Rodriguez,S,Karen,male,Operations Analyst,Operations,28/08/2009,,217964
4118,Hancock,G,Eric,male,IT Manager,IT,17/02/2011,,104969
4119,Henderson,A,Stacy,female,Compliance Auditor,Quality Assurance,24/01/2011,24/08/2011,154908
4120,Fuller,A,Stephanie,other,Corporate Counsel,Legal,01/11/2005,15/11/2011,147691
4121,NA,F,Julia,other,Systems Administrator,IT,21/01/2006,25/11/2011,145683
4122,Gordon,Z,NA,female,Lab Technician,Research & Development,22/10/2011,,106690
4123,Phillips,A,Jennifer,female,Customer Service Representative,Customer Service,16/09/2008,01/03/2011,57034
4124,Cunningham,K,Douglas,other,Support Specialist,Customer Service,29/03/2011,01/11/2011,151835
4125,Little,F,Evan,other,Network Engineer,IT,10/02/2007,,205706
4126,Suarez,O,Cynthia,male,Financial Analyst,Finance,03/05/2010,,219853
4127,Anderson,NA,Krystal,female,Financial Analyst,Finance,05/01/2007,,163967
4128,Gordon,B,Jason,female,Project Coordinator,Operations,09/02/2006,,183971
4129,Hansen,L,Misty,female,Contract Negotiator,Procurement,18/08/2011,,77998
4130,Shah,G,Danny,female,Operations Analyst,Operations,24/10/2008,,87124
4131,Clarke,P,Derek,male,Compliance Officer,Legal,30/09/2009,17/10/2009,241009
4132,Rogers,H,Katherine,other,Research Scientist,Research & Development,12/07/2010,,225426
4133,Thompson,A,Michael,other,Accountant,Finance,21/03/2005,,73781
4134,Campbell,Y,Samantha,female,Controller,Finance,06/02/2007,,178184
4135,Cunningham,H,Brandy,male,QA Analyst,Quality Assurance,16/01/2006,,249500
4136,Roberts,NA,Melanie,male,Manufacturing Technician,Production,13/11/2008,,215706
4137,Vargas,L,Brian,male,Contract Negotiator,Procurement,17/05/2010,,118934
4138,Nguyen,D,Steven,female,Marketing Director,Marketing,03/07/2006,,229685
4139,Cox,NA,Jennifer,other,Contract Negotiator,Procurement,11/02/2011,,183248
4140,Douglas,C,Nicholas,male,Sales Manager,Sales,21/08/2007,,108933
4141,Mosley,X,Catherine,male,Operations Analyst,Operations,05/03/2005,,191060
4142,Williams,H,Rick,other,Product Developer,Research & Development,28/09/2010,17/10/2010,164056
4143,Smith,NA,Andrew,male,Marketing Coordinator,Marketing,08/09/2007,,179504
4144,Montgomery,I,Jennifer,other,Regional Sales Director,Sales,18/03/2010,,216608
4145,Meadows,NA,Matthew,other,Compliance Officer,Legal,07/07/2006,18/07/2009,225915
4146,Coleman,N,Valerie,other,Sales Representative,Sales,23/10/2009,,55639
4147,Montoya,E,Donald,male,Quality Control Specialist,Production,29/09/2005,,233482
4148,Herrera,M,NA,other,Brand Manager,Marketing,30/03/2008,04/06/2009,57783
4149,Ross,D,Cody,other,Customer Service Representative,Customer Service,01/08/2008,,203860
4150,Reyes,Z,Paula,female,Customer Service Representative,Customer Service,25/09/2011,25/11/2011,41663
4151,Davis,P,Andrea,other,Buyer,Procurement,07/06/2011,22/08/2011,248913
4152,Palmer,R,NA,male,Benefits Coordinator,Human Resources,13/11/2007,,213097
4153,Mccormick,U,Ryan,male,Paralegal,Legal,09/09/2005,,82517
4154,Vasquez,H,Kevin,male,Network Engineer,IT,10/01/2010,06/12/2010,66511
4155,Welch,F,Sandra,male,Supply Chain Analyst,Logistics,26/03/2011,17/07/2011,135119
4156,Hughes,D,Catherine,male,Support Specialist,Customer Service,11/02/2009,,163597
4157,Johnson,L,Thomas,other,Accountant,Finance,05/12/2006,,80548
4158,Trujillo,F,David,other,Lab Technician,Research & Development,14/04/2009,04/02/2011,49974
4159,Harmon,H,Jessica,other,Account Executive,Sales,02/11/2009,27/01/2011,134860
4160,Baker,K,Jonathan,other,Customer Service Representative,Customer Service,20/08/2005,,241446
4161,Sanchez,NA,Timothy,female,Support Specialist,Customer Service,15/05/2011,,188495
4162,Bishop,N,Deborah,male,Brand Manager,Marketing,25/05/2005,,242600
4163,Gonzalez,V,Mary,female,Operations Analyst,Operations,01/10/2007,27/07/2011,215790
4164,Murphy,I,Shelby,other,Quality Inspector,Quality Assurance,04/11/2010,19/12/2011,174350
4165,Brown,U,Wendy,female,Buyer,Procurement,25/12/2010,,57166
4166,Gonzalez,T,Mackenzie,female,Marketing Director,Marketing,17/02/2007,,95583
4167,Smith,V,Keith,other,Research Scientist,Research & Development,10/05/2009,,116480
4168,George,T,Thomas,female,Accountant,Finance,15/03/2009,,70599
4169,Zuniga,O,Mark,female,IT Manager,IT,04/01/2005,,74128
4170,Avery,U,Belinda,female,Controller,Finance,17/05/2007,,247298
4171,Bailey,F,Kendra,female,Recruitment Specialist,Human Resources,16/07/2007,,96268
4172,Boyd,O,Kyle,female,Recruitment Specialist,Human Resources,20/06/2006,,77614
4173,Jones,B,Andrew,other,Accountant,Finance,08/05/2009,,247717
4174,Fletcher,B,Grace,other,Project Coordinator,Operations,02/05/2007,02/06/2011,155744
4175,Smith,G,Heather,male,Procurement Specialist,Procurement,25/10/2010,,161673
4176,Stewart,H,Matthew,male,Project Coordinator,Operations,06/12/2010,,124969
4177,Garcia,A,Sandy,female,HR Assistant,Human Resources,08/09/2010,08/12/2010,115122
4178,Garcia,O,Michelle,other,Controller,Finance,26/01/2011,,118136
4179,Clark,A,Steven,other,Support Specialist,Customer Service,09/09/2008,,227989
4180,Thornton,F,Christy,male,Account Executive,Sales,17/07/2009,,85632
4181,Silva,I,Heather,other,Manufacturing Technician,Production,08/01/2008,10/02/2011,111794
4182,Edwards,K,Morgan,female,Operations Analyst,Operations,20/11/2010,,95662
4183,Young,A,Lisa,male,Paralegal,Legal,12/09/2011,,120509
4184,Martinez,C,Arthur,female,Corporate Counsel,Legal,12/10/2008,,126011
4185,Roach,W,Anthony,male,HR Manager,Human Resources,26/07/2006,,125862
4186,Herrera,D,Hannah,male,Supply Chain Analyst,Logistics,29/12/2007,09/08/2008,72225
4187,Campbell,U,Angelica,male,Plant Supervisor,Production,15/12/2005,25/10/2011,130978
4188,Myers,J,Brian,male,Account Executive,Sales,16/01/2009,,247812
4189,Chen,P,NA,female,Manufacturing Technician,Production,13/09/2005,,58450
4190,Ramos,A,Paul,female,Supply Chain Analyst,Logistics,31/03/2008,30/10/2009,141174
4191,NA,A,Julia,female,Support Specialist,Customer Service,18/07/2006,,125780
4192,Clark,NA,Henry,male,Research Scientist,Research & Development,28/06/2010,,140461
4193,Miller,H,Stephanie,male,Warehouse Manager,Logistics,09/08/2009,,213129
4194,Young,F,Jacob,female,Logistics Coordinator,Logistics,29/12/2005,27/01/2011,164592
4195,Mcclain,NA,NA,male,Call Center Supervisor,Customer Service,21/05/2011,,46868
4196,Long,P,NA,other,Lab Technician,Research & Development,20/05/2007,29/09/2010,54587
4197,Smith,Y,Christina,other,Plant Supervisor,Production,15/02/2008,,248680
4198,Olson,R,Christine,female,Lab Technician,Research & Development,12/11/2009,16/07/2011,43772
4199,Perez,F,Kent,female,HR Manager,Human Resources,13/05/2008,05/08/2008,118615
4200,Austin,NA,Cheryl,male,Contract Specialist,Legal,18/07/2006,,56459
4201,Sanders,N,April,male,Marketing Director,Marketing,05/05/2005,,161627
4202,Brown,Q,NA,other,Sales Representative,Sales,09/10/2005,,228541
4203,Wood,Y,Greg,male,Contract Specialist,Legal,17/07/2005,25/12/2009,228915
4204,Kim,L,Alice,other,Supply Chain Manager,Procurement,19/05/2009,,140741
4205,Hanson,E,Peter,male,Support Specialist,Customer Service,18/10/2008,,123400
4206,Thomas,P,Jose,other,Buyer,Procurement,27/07/2008,06/04/2010,163389
4207,Ayala,D,NA,male,Corporate Counsel,Legal,25/01/2006,,241195
4208,Duncan,R,Yvonne,other,Supply Chain Analyst,Logistics,12/05/2009,,42262
4209,Wallace,D,Andrea,male,Transportation Supervisor,Logistics,29/03/2011,20/11/2011,45716
4210,Martin,NA,Kenneth,female,Compliance Officer,Legal,16/07/2008,10/11/2010,247307
4211,Burns,NA,Kristin,other,Director of Operations,Operations,11/02/2008,12/11/2008,187221
4212,Park,G,NA,male,Procurement Specialist,Procurement,05/03/2007,,113774
4213,Rodriguez,O,Paige,female,IT Support Specialist,IT,11/07/2007,,176038
4214,Luna,X,Blake,male,Marketing Coordinator,Marketing,18/04/2009,,244163
4215,Campbell,I,Dawn,female,Network Engineer,IT,18/09/2009,,145908
4216,Lawrence,B,Anna,female,Paralegal,Legal,07/12/2011,,138751
4217,Barnett,K,Lee,male,Contract Specialist,Legal,18/02/2005,,50892
4218,Everett,L,Robert,male,Corporate Counsel,Legal,29/05/2010,,145661
4219,Conner,B,Tommy,male,Procurement Specialist,Procurement,09/08/2011,30/12/2011,133884
4220,Bradley,J,Elizabeth,male,Project Coordinator,Operations,01/10/2008,,153942
4221,Jones,K,NA,male,IT Manager,IT,23/06/2010,11/07/2010,131790
4222,NA,I,Brian,other,HR Assistant,Human Resources,16/04/2011,03/12/2011,193539
4223,Lindsey,NA,Robin,male,Manufacturing Technician,Production,06/05/2010,,164719
4224,Coleman,U,David,other,Marketing Director,Marketing,21/04/2009,,136055
4225,Moore,NA,Michael,female,Quality Inspector,Quality Assurance,15/07/2007,02/06/2009,127216
4226,Spencer,W,Kelli,male,Call Center Supervisor,Customer Service,21/04/2007,,111881
4227,Durham,U,Joshua,female,Operations Manager,Operations,10/10/2007,,123139
4228,Luna,A,Jennifer,male,Quality Control Specialist,Production,11/05/2010,,63981
4229,Delgado,P,Carrie,male,Innovation Manager,Research & Development,05/12/2008,,237849
4230,Levine,N,Robert,male,Research Scientist,Research & Development,30/06/2011,,152669
4231,Barrett,D,Diana,other,Manufacturing Technician,Production,30/01/2006,07/11/2006,67248
4232,Brown,J,Cody,other,Call Center Supervisor,Customer Service,08/07/2005,07/04/2008,118817
4233,Skinner,K,Jeffrey,male,Product Developer,Research & Development,01/08/2011,13/10/2011,212847
4234,Garza,L,Daniel,female,Corporate Counsel,Legal,25/08/2011,,175463
4235,Lopez,O,Erin,other,Financial Analyst,Finance,13/03/2008,,133753
4236,Ellis,B,Darryl,female,Contract Specialist,Legal,06/02/2007,,122876
4237,Brewer,G,John,male,Buyer,Procurement,09/06/2009,,193885
4238,Phelps,A,Juan,male,Operations Analyst,Operations,14/10/2010,,102727
4239,Herrera,I,William,female,Financial Analyst,Finance,08/04/2011,,164989
4240,NA,D,Molly,other,Customer Service Representative,Customer Service,17/09/2010,25/05/2011,133085
4241,Hancock,E,Michael,male,Warehouse Manager,Logistics,17/11/2011,,111463
4242,Sutton,O,Jamie,female,Support Specialist,Customer Service,01/12/2007,,98399
4243,Guerra,J,Matthew,male,Contract Negotiator,Procurement,21/06/2010,,78767
4244,Wright,J,Lynn,male,QA Analyst,Quality Assurance,08/03/2006,23/04/2011,123366
4245,NA,V,Todd,other,Project Coordinator,Operations,24/02/2010,09/11/2011,45103
4246,Knight,S,NA,other,Contract Negotiator,Procurement,25/05/2010,,172413
4247,Thomas,O,Donna,other,QA Manager,Quality Assurance,23/07/2010,,149927
4248,Williams,C,Christopher,male,Compliance Auditor,Quality Assurance,06/11/2011,,178592
4249,Preston,U,Linda,female,QA Analyst,Quality Assurance,21/10/2008,,40054
4250,NA,P,Jeffery,other,Research Scientist,Research & Development,20/07/2008,,73372
4251,Lopez,NA,Christina,female,Procurement Specialist,Procurement,03/02/2009,,117489
4252,Miller,A,NA,female,HR Manager,Human Resources,30/03/2009,,232541
4253,Woods,Y,Aaron,female,Call Center Supervisor,Customer Service,01/03/2008,,181960
4254,Gonzalez,NA,Rebecca,female,HR Manager,Human Resources,10/04/2010,,85384
4255,Mora,R,Zachary,female,Buyer,Procurement,12/02/2011,,65492
4256,Hart,V,Mark,other,QA Analyst,Quality Assurance,04/08/2005,,175441
4257,Schneider,P,David,female,Compliance Auditor,Quality Assurance,07/06/2006,13/09/2007,197497
4258,Jones,B,Michele,female,Operations Manager,Operations,21/12/2005,,88785
4259,Contreras,J,Kevin,male,Quality Inspector,Quality Assurance,09/11/2008,,125714
4260,Parrish,O,Connor,female,Regional Sales Director,Sales,26/11/2007,,177485
4261,Williams,D,Chelsea,female,Quality Control Specialist,Production,23/02/2009,05/04/2009,89205
4262,Schroeder,H,Jennifer,female,Plant Supervisor,Production,28/02/2008,,143245
4263,Montgomery,E,Valerie,female,Manufacturing Technician,Production,29/05/2009,,218158
4264,Wilson,M,Henry,female,QA Analyst,Quality Assurance,09/06/2005,,47614
4265,Velasquez,NA,James,male,Social Media Specialist,Marketing,08/09/2005,08/10/2005,247002
4266,Bernard,M,Joel,male,Customer Experience Manager,Customer Service,22/05/2007,28/03/2009,122316
4267,Vargas,B,Bridget,male,Sales Representative,Sales,03/06/2008,,247871
4268,Tyler,S,Kathryn,other,Operations Manager,Operations,13/04/2005,,197340
4269,Carter,E,Michele,other,Innovation Manager,Research & Development,06/12/2008,,40787
4270,Wright,E,Billy,male,Production Manager,Production,16/08/2009,,80283
4271,Gilbert,NA,Amy,male,Social Media Specialist,Marketing,15/03/2006,,56591
4272,Melendez,G,Jodi,male,Marketing Coordinator,Marketing,29/06/2007,,134014
4273,Chapman,K,Robyn,other,Director of Operations,Operations,25/06/2007,30/03/2010,89480
4274,Rodriguez,NA,Daniel,other,Systems Administrator,IT,14/01/2008,,122869
4275,Mcgrath,L,NA,other,Corporate Counsel,Legal,29/06/2006,03/06/2007,86084
4276,Waters,S,Jeffrey,male,Logistics Coordinator,Logistics,09/08/2009,23/03/2011,74574
4277,Hampton,S,Jenny,female,Compliance Auditor,Quality Assurance,19/12/2009,,248597
4278,Richardson,H,Charles,female,Marketing Coordinator,Marketing,21/01/2008,25/03/2011,69259
4279,Blair,R,NA,female,Paralegal,Legal,03/12/2010,,137351
4280,West,F,Raymond,male,Contract Specialist,Legal,03/03/2011,,142389
4281,Bauer,C,Jennifer,female,Corporate Counsel,Legal,21/10/2010,,123264
4282,Carrillo,B,Christopher,male,QA Manager,Quality Assurance,24/11/2006,,199448
4283,Wolfe,T,Laura,male,IT Support Specialist,IT,13/07/2011,23/10/2011,141100
4284,Lambert,L,Nathan,male,Innovation Manager,Research & Development,14/08/2011,,204951
4285,Anderson,J,NA,male,Research Scientist,Research & Development,19/06/2009,,141791
4286,Cunningham,V,Stephen,female,Research Scientist,Research & Development,12/08/2006,,132501
4287,Perez,A,Heather,other,Compliance Auditor,Quality Assurance,08/03/2010,15/10/2010,63877
4288,Burns,F,Connie,male,IT Manager,IT,02/03/2007,,76011
4289,Hodges,D,Katherine,female,IT Manager,IT,16/04/2010,,79758
4290,Jordan,O,John,other,Controller,Finance,17/12/2011,25/12/2011,133676
4291,NA,NA,Robert,male,Call Center Supervisor,Customer Service,06/01/2007,07/10/2007,217281
4292,Newman,J,Daniel,female,Research Scientist,Research & Development,19/05/2011,05/11/2011,199117
4293,NA,X,Nancy,other,Financial Analyst,Finance,21/10/2011,,63981
4294,Barron,P,Joseph,other,Operations Analyst,Operations,23/07/2007,29/10/2008,68609
4295,Bond,I,Christopher,female,Sales Representative,Sales,18/05/2009,,173030
4296,Williams,J,Olivia,female,Project Coordinator,Operations,16/01/2011,01/05/2011,69643
4297,Hill,B,John,female,Accountant,Finance,27/11/2009,,215189
4298,Kelly,NA,Shawn,female,Sales Representative,Sales,02/04/2008,11/07/2010,186677
4299,Taylor,Y,NA,female,Lab Technician,Research & Development,27/03/2005,,75142
4300,Herring,Y,Michael,other,HR Manager,Human Resources,14/06/2005,,180401
4301,Bradford,J,Debra,other,Quality Control Specialist,Production,01/06/2005,,194983
4302,Goodwin,S,Shane,male,Marketing Coordinator,Marketing,04/01/2005,,237286
4303,Hernandez,NA,Kelli,male,Network Engineer,IT,10/08/2010,,141639
4304,Bautista,D,Kristina,other,Quality Inspector,Quality Assurance,29/03/2008,,178938
4305,Craig,NA,Matthew,female,Transportation Supervisor,Logistics,02/12/2006,03/02/2008,50992
4306,Lowery,K,Kyle,male,Sales Manager,Sales,09/03/2011,,161995
4307,Miller,X,Ashley,male,Contract Negotiator,Procurement,13/07/2006,,236974
4308,Harris,O,Katherine,male,IT Manager,IT,09/07/2006,,113610
4309,Lin,W,Nicole,other,Innovation Manager,Research & Development,09/09/2011,,245059
4310,Thomas,S,Anna,other,Logistics Coordinator,Logistics,07/06/2007,,235740
4311,Perez,U,Thomas,male,Marketing Coordinator,Marketing,11/08/2008,,200115
4312,Sharp,O,Heather,other,Regional Sales Director,Sales,11/02/2007,,173502
4313,Kelley,I,Corey,male,Plant Supervisor,Production,03/08/2008,16/11/2008,170204
4314,Gibson,Q,Sonya,male,Quality Control Specialist,Production,18/12/2008,,38817
4315,Mckenzie,NA,Wendy,other,Supply Chain Manager,Procurement,18/04/2009,,56917
4316,NA,NA,Tammy,female,Lab Technician,Research & Development,22/07/2005,,234613
4317,Ellis,A,Jeffrey,female,Product Developer,Research & Development,02/02/2006,,204743
4318,Reeves,Y,Jessica,female,Innovation Manager,Research & Development,28/09/2011,,197368
4319,Yu,V,Kelsey,male,Finance Director,Finance,04/08/2005,27/10/2011,220069
4320,Lynch,I,Tiffany,female,Contract Negotiator,Procurement,02/06/2007,,170622
4321,Peters,E,Derek,other,Sales Manager,Sales,28/10/2011,15/11/2011,55690
4322,Kirk,G,Anna,female,HR Assistant,Human Resources,23/06/2008,,128317
4323,Leach,NA,Julie,female,Marketing Director,Marketing,22/11/2005,,38431
4324,Martinez,B,Christopher,female,Paralegal,Legal,19/08/2005,,211884
4325,Garcia,P,Travis,male,Supply Chain Manager,Procurement,03/03/2011,,39957
4326,Montoya,I,Jessica,other,Systems Administrator,IT,15/11/2009,,95447
4327,Brown,N,NA,other,Finance Director,Finance,21/06/2011,,54006
4328,Reyes,V,Katelyn,male,Operations Manager,Operations,17/04/2008,,203319
4329,Garrett,Y,James,other,Financial Analyst,Finance,04/04/2007,11/05/2007,192952
4330,Davis,S,John,other,Quality Control Specialist,Production,27/12/2006,,71641
4331,Harris,F,Theresa,male,Innovation Manager,Research & Development,14/07/2008,,245582
4332,Hall,C,Benjamin,other,Research Scientist,Research & Development,17/06/2008,11/09/2008,60756
4333,Brown,A,Melinda,other,Sales Manager,Sales,26/06/2011,,42437
4334,Hawkins,NA,Alexandria,other,Quality Inspector,Quality Assurance,20/11/2010,,110010
4335,Rojas,S,Pamela,male,Financial Analyst,Finance,03/09/2007,,167041
4336,Nash,O,Megan,male,Customer Service Representative,Customer Service,29/01/2007,,101778
4337,Kemp,NA,Sarah,other,Regional Sales Director,Sales,17/02/2010,17/05/2010,165788
4338,Taylor,K,Gregory,female,Benefits Coordinator,Human Resources,24/09/2008,11/07/2011,76824
4339,Thomas,Y,Brandy,other,HR Assistant,Human Resources,12/06/2009,,143800
4340,Rodriguez,K,Justin,male,Systems Administrator,IT,25/11/2010,,218238
4341,Evans,X,Susan,female,Manufacturing Technician,Production,17/08/2006,,46223
4342,Mclaughlin,Y,Heather,female,Research Scientist,Research & Development,10/04/2006,,107059
4343,Santos,B,Theresa,male,Support Specialist,Customer Service,28/02/2005,,114957
4344,Richardson,H,NA,male,Customer Experience Manager,Customer Service,28/07/2009,30/04/2010,231050
4345,Castro,Q,Justin,female,Product Developer,Research & Development,29/05/2007,,163187
4346,Howe,O,Brian,female,Accountant,Finance,25/03/2011,,223742
4347,Foster,NA,Tara,female,Product Developer,Research & Development,17/06/2011,,134874
4348,Gonzalez,K,Gerald,other,Logistics Coordinator,Logistics,17/05/2009,,243062
4349,Smith,L,Bethany,female,Director of Operations,Operations,12/03/2011,04/11/2011,195127
4350,Brown,B,Marissa,male,Marketing Director,Marketing,29/04/2010,,235139
4351,James,S,Deborah,male,Quality Inspector,Quality Assurance,26/08/2010,20/12/2010,215192
4352,Lewis,Y,James,male,QA Manager,Quality Assurance,16/10/2009,19/01/2011,225536
4353,Mcpherson,S,Samantha,other,Controller,Finance,16/02/2008,,172825
4354,Dougherty,NA,Steven,male,IT Support Specialist,IT,18/04/2006,,119931
4355,Castro,E,Joseph,female,Financial Analyst,Finance,23/09/2009,,59852
4356,Briggs,C,Lisa,female,Benefits Coordinator,Human Resources,18/04/2006,,247744
4357,Macias,U,Jonathan,other,Supply Chain Manager,Procurement,26/06/2010,,41610
4358,Walker,F,Randall,male,Director of Operations,Operations,21/01/2005,,52413
4359,Bell,W,Dana,male,Accountant,Finance,06/07/2008,21/08/2009,193330
4360,Clark,F,Isabel,female,Marketing Coordinator,Marketing,23/02/2006,16/04/2007,138841
4361,Green,C,Lauren,male,Production Manager,Production,11/05/2006,09/02/2007,97414
4362,Bishop,I,Renee,other,Buyer,Procurement,05/10/2011,,191681
4363,Hernandez,NA,Robert,male,Operations Manager,Operations,27/09/2007,23/11/2008,224975
4364,Powell,Z,Grace,male,Research Scientist,Research & Development,04/12/2008,28/05/2009,235923
4365,Jackson,W,Veronica,female,Call Center Supervisor,Customer Service,22/12/2008,28/02/2009,204946
4366,Alexander,X,Michelle,other,Contract Specialist,Legal,28/09/2010,,95982
4367,Robinson,A,Joseph,male,Transportation Supervisor,Logistics,28/07/2011,12/10/2011,136070
4368,NA,X,Steven,male,Operations Analyst,Operations,28/07/2010,,99286
4369,Thomas,NA,Michael,other,Project Coordinator,Operations,29/06/2005,,230386
4370,Stevens,W,NA,male,Procurement Specialist,Procurement,11/12/2005,10/09/2008,56022
4371,Atkinson,Q,Veronica,other,Director of Operations,Operations,07/10/2011,,110563
4372,Davis,F,Kayla,female,Compliance Officer,Legal,29/08/2009,03/07/2010,55533
4373,Hughes,W,Andrew,other,Operations Manager,Operations,23/11/2005,,215754
4374,Moore,U,Peter,female,Supply Chain Analyst,Logistics,22/11/2009,,105451
4375,Bailey,G,Carrie,other,Plant Supervisor,Production,19/05/2008,16/07/2009,36861
4376,Hamilton,P,Jason,other,Sales Representative,Sales,05/05/2009,,46470
4377,Weber,NA,Justin,other,Benefits Coordinator,Human Resources,13/10/2007,,80019
4378,Orr,J,Lauren,other,Compliance Auditor,Quality Assurance,01/09/2008,,220185
4379,Jones,C,Laura,other,HR Assistant,Human Resources,13/01/2005,,62447
4380,Marsh,E,Pamela,female,Supply Chain Analyst,Logistics,21/06/2010,,183794
4381,Smith,L,Patrick,male,Project Coordinator,Operations,07/01/2007,,140606
4382,Lee,F,John,other,Support Specialist,Customer Service,19/05/2008,,222731
4383,NA,H,Katelyn,other,HR Manager,Human Resources,10/05/2010,,247580
4384,Marshall,R,Ryan,female,Contract Specialist,Legal,03/01/2010,22/08/2011,69857
4385,Ellis,M,Maria,other,Contract Negotiator,Procurement,12/05/2008,,136168
4386,Hopkins,L,Donna,other,Paralegal,Legal,07/02/2010,,207232
4387,Bailey,T,Melissa,female,Procurement Specialist,Procurement,25/03/2005,,69140
4388,Rodriguez,D,Melissa,female,Operations Analyst,Operations,27/11/2006,,122434
4389,Jones,NA,Bianca,female,Operations Manager,Operations,22/10/2008,,154114
4390,Patterson,A,Brittney,other,Operations Analyst,Operations,22/07/2008,20/06/2010,110560
4391,Snyder,O,Sandra,other,Customer Experience Manager,Customer Service,14/10/2009,,49801
4392,Roberts,G,Ashley,other,Buyer,Procurement,26/04/2011,,169259
4393,Smith,M,Lindsey,female,Accountant,Finance,18/06/2011,,114010
4394,Vincent,NA,Michael,male,Project Coordinator,Operations,20/06/2005,,206758
4395,Graham,D,Mary,female,Lab Technician,Research & Development,27/01/2005,15/07/2007,230964
4396,Austin,D,Ronald,female,Regional Sales Director,Sales,15/03/2010,,97792
4397,Williams,J,Gregory,male,Customer Service Representative,Customer Service,10/06/2010,,178298
4398,Kerr,I,Samantha,other,Corporate Counsel,Legal,15/09/2009,,165703
4399,Jackson,N,John,female,Paralegal,Legal,20/11/2005,31/05/2009,121478
4400,Houston,E,Nicole,male,Regional Sales Director,Sales,24/03/2008,,75397
4401,Fleming,V,Mary,other,Sales Representative,Sales,04/04/2008,,144795
4402,Shaffer,J,Rachel,female,Systems Administrator,IT,12/06/2007,,180855
4403,Garcia,K,Lisa,female,IT Manager,IT,26/10/2011,16/11/2011,111026
4404,Jacobs,NA,Shannon,other,Compliance Auditor,Quality Assurance,28/07/2005,,136455
4405,Thompson,G,Kathleen,male,Quality Inspector,Quality Assurance,18/05/2006,,69164
4406,Meyers,P,Michael,female,Transportation Supervisor,Logistics,23/01/2011,,233295
4407,Johnson,NA,Ronald,female,Benefits Coordinator,Human Resources,06/07/2008,,54216
4408,Tapia,C,Dennis,other,Innovation Manager,Research & Development,15/05/2010,,189005
4409,Morgan,O,Pamela,male,Manufacturing Technician,Production,18/01/2006,,74600
4410,Barnett,S,Heather,other,Transportation Supervisor,Logistics,22/07/2005,,100050
4411,Beck,J,Amanda,female,Social Media Specialist,Marketing,02/08/2009,07/10/2010,136735
4412,Hansen,G,Todd,male,Buyer,Procurement,28/09/2008,07/05/2010,220936
4413,Pena,Q,Luis,female,Sales Manager,Sales,26/06/2007,,39477
4414,Adams,T,Anthony,other,Contract Specialist,Legal,16/06/2009,09/07/2010,62410
4415,Manning,U,Aaron,other,Project Coordinator,Operations,01/06/2007,01/09/2007,228056
4416,Tate,L,Andrew,other,QA Analyst,Quality Assurance,12/10/2008,28/05/2011,180175
4417,Dorsey,N,Sherry,male,Product Developer,Research & Development,19/02/2008,08/09/2011,39885
4418,Collins,M,Margaret,female,Benefits Coordinator,Human Resources,18/06/2011,,222593
4419,Byrd,K,Natalie,female,Lab Technician,Research & Development,24/02/2006,18/10/2011,182746
4420,Sanders,L,Robert,male,Warehouse Manager,Logistics,04/12/2007,,75628
4421,Mercado,Z,Victor,female,QA Manager,Quality Assurance,29/01/2007,,201987
4422,Thornton,T,Melissa,other,Sales Manager,Sales,16/06/2007,22/04/2009,191901
4423,Richmond,X,Gary,male,Account Executive,Sales,30/12/2011,,175601
4424,Gonzalez,NA,Madison,male,Production Manager,Production,19/08/2007,25/12/2011,94447
4425,Diaz,Y,Alvin,other,Marketing Director,Marketing,11/12/2006,,156956
4426,Carr,Q,NA,male,Brand Manager,Marketing,30/05/2010,,158227
4427,Reed,V,David,other,Paralegal,Legal,29/06/2011,,115633
4428,Smith,NA,Tonya,male,Paralegal,Legal,07/02/2011,,53208
4429,Vaughan,B,Alan,female,Customer Experience Manager,Customer Service,02/06/2006,,145313
4430,Benson,U,David,other,Compliance Officer,Legal,23/01/2005,,104367
4431,Steele,Z,Jessica,male,Regional Sales Director,Sales,03/05/2009,,148495
4432,Jimenez,S,Sherri,male,HR Manager,Human Resources,27/03/2011,22/06/2011,226247
4433,Jimenez,Q,Catherine,male,Lab Technician,Research & Development,23/03/2011,09/12/2011,49911
4434,Cooper,E,Linda,female,Customer Service Representative,Customer Service,13/06/2010,24/07/2010,235306
4435,Martin,U,Janice,female,Sales Manager,Sales,19/11/2010,,87343
4436,Mullen,Z,Javier,male,HR Assistant,Human Resources,02/07/2006,05/09/2007,247555
4437,Chang,NA,Allen,male,Network Engineer,IT,11/09/2007,,181676
4438,NA,U,Wayne,male,Marketing Director,Marketing,03/12/2011,,124949
4439,Huang,NA,Nathaniel,other,Finance Director,Finance,07/03/2009,,52091
4440,Winters,Q,NA,female,Director of Operations,Operations,07/02/2005,,174132
4441,Thompson,Y,Amber,female,Customer Service Representative,Customer Service,02/03/2011,09/10/2011,177642
4442,Thomas,L,Jason,male,Procurement Specialist,Procurement,18/11/2005,01/03/2009,108995
4443,Madden,I,Suzanne,other,HR Assistant,Human Resources,10/08/2005,,189556
